shortcode,url,type,taken_at,timestamp,views,likes,comments,duration,caption,thumbnail
DGNvf5NOJRx,https://www.instagram.com/reel/DGNvf5NOJRx/,clips,2025-02-18T12:49:35.000Z,1739882975,,586,35,,Isso vai te ajudar a atrair mais dinheiro #conteudo #rotina,https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.71878-15/502303556_1770228086864643_5632219447755840296_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=109&ig_cache_key=MzU3MDcxODk3OTQ4OTU2Nzg1Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=ycqLIqdpIj0Q7kNvwF6Hgjn&_nc_oc=AdrtK4B3AjMCcnFjWoMCAXT9QtPhwruJUiWGCmP_bncVyRbHSn3rwqqrby6B-RKADlk&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=Xc3wGR5mhKyjYix7oeRKyA&_nc_ss=7a22e&oh=00_AQDMjKG5eAV_HzvEZpNEFOEo56rtGDkAwnLwzRM1eMk6jw&oe=6A65A5F3
DGLIjsvOgqH,https://www.instagram.com/reel/DGLIjsvOgqH/,clips,2025-02-17T12:34:48.000Z,1739795688,,35567,130,,Por que você faz isso na hora de gravar vídeos?  #rotina #conteudo,https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.71878-15/503354614_598086039404193_2657151957647844632_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=106&ig_cache_key=MzU2OTk4NDc2NzIxMTk5NzgzMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=MVng1KaupvQQ7kNvwGYF4kr&_nc_oc=Adol78bnXcRtYqATOeJv5hen9K7_fUOx1alk6SmIOhODtT4ZHYaD4DVIUvgIw0PJiwA&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=_kWn6mGJzg1L4uatk6ia7g&_nc_ss=7a22e&oh=00_AQCbN6mDcTwv_RGVPGGbnlac-NlarrfJ-aRHQT0uhn5QzQ&oe=6A658992
DGIuy4DO9ff,https://www.instagram.com/reel/DGIuy4DO9ff/,clips,2025-02-16T14:07:20.000Z,1739714840,,601,41,,Estratégia pra acabar com a pizza debaixo do braço e poder usar roupas claras sem estresse  #rotina #roupa,https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.71878-15/502272073_716600627393375_7871258988021309205_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=111&ig_cache_key=MzU2OTMwODUxMDk4ODI2MTM0Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=to0tbhyFvO8Q7kNvwHQEfQX&_nc_oc=AdqW4E-BVY0h-G18D9QaTF4Ytahq4R79_3SLp1x7Jr_In6ZX1dJWdfUi43-2yep5Krw&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=_kWn6mGJzg1L4uatk6ia7g&_nc_ss=7a22e&oh=00_AQAcyyi6ODOTABZAOu80fhXozj2RaPiG-eKgGrbP8hpXnQ&oe=6A65B37F
DGIjrmpOKMu,https://www.instagram.com/reel/DGIjrmpOKMu/,clips,2025-02-16T12:33:08.000Z,1739709188,,217,25,,"E foi assim nosso primeiro encontro do ano  Somos ORION ✨ Para conhecer mais sobre nosso Mastermind, digite ORION que eu te conto mais no direct",https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.75761-15/480122171_18294627331240868_3973799182575391966_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=107&ig_cache_key=MzU2OTI1OTYzMjc1MDI3MzMyNjE4Mjk0NjI3MzI4MjQwODY4.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEyOTAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=FoVRcc6P2AQQ7kNvwHyRJou&_nc_oc=Ado4pwIRjl0bviKcW79gsX132sG8UeGogK1pyYaVzok90BP305-58tOTi3Op3X6kV80&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=_kWn6mGJzg1L4uatk6ia7g&_nc_ss=7a22e&oh=00_AQAI4FQmltBcjH7P_6k_G1pUAASFD3x3_vu4LQ-xmtAevQ&oe=6A65A04E
DGDh195uC8-,https://www.instagram.com/reel/DGDh195uC8-/,clips,2025-02-14T13:41:27.000Z,1739540487,,810,55,,Para de querer ensinar na internet #rotina,https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.71878-15/496975880_1605880816741309_4861854610504742897_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=103&ig_cache_key=MzU2Nzg0NDE3Mzk0MTMyMTUzNA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=fYdKbVAz2kUQ7kNvwHYXHNM&_nc_oc=AdpRYA4Cs5Ovbqz__qeJV8St77xrWujZGboYGb-lqPqErj_YKiPRYWBK_Hx9WiXOoJo&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=_kWn6mGJzg1L4uatk6ia7g&_nc_ss=7a22e&oh=00_AQCvHJSdT2RZUOhoqWUMNV68a-u-PhwrDyDxtYU161Wi8w&oe=6A658BFE
DGAzT3xuzoE,https://www.instagram.com/reel/DGAzT3xuzoE/,clips,2025-02-13T12:15:03.000Z,1739448903,,678,86,,"E o POST de número 1000 desta minha nova fase, vai ser compartilhando com vocês a marca de R$ 25.000.000 faturados na Hotmart.  Mais uma vez celebrando uma placa nova no mês do meu aniversário.  Agradeço a Deus, minha esposa, minha família, meus sócios, todos os pinguins e meus mais de 42 mil alunos espalhados por 50 países.   Eu sou a prova viva do que acontece se a gente não desistir no meio do caminho.   Bora para os próximos 25!! Com cada vez mais lucro, mais recorrência, e mais liberdade.   Eu desejo que você sinta a mesma felicidade que estou sentindo. E que realize todos os seus sonhos o mais rápido possível ✨〽️",https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.75761-15/478970239_18294248533240868_5057182434317143505_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=110&ig_cache_key=MzU2NzA3NjU3MDgwOTcxMTEwODE4Mjk0MjQ4NTMwMjQwODY4.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEyOTAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=m94EnLNdRrgQ7kNvwHDDf91&_nc_oc=AdpH4J_77Kr5LG9ClIgWRN2fEEknP7sMNp5B1O6T9cnEnGfRn3i-MnE_DpQz5I-j05A&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=IjtCbHns5I6xAXKbsiuEQw&_nc_ss=7a22e&oh=00_AQBu2o-GwnyoIKtPg5jpmXWfP80Hsjpmi5He6n6f3Aomqg&oe=6A65886A
DF_IyruPcg6,https://www.instagram.com/reel/DF_IyruPcg6/,clips,2025-02-12T20:43:12.000Z,1739392992,,3,3,,"Ó, depois nem vem falar que eu não te avisei!  Reta final pra você entrar no grupo que vai receber a super oferta de 33% de desconto em todos os planos da Escola do Perpétuo e mais SUPER BÔNUS EXCLUSIVOS.   Entre no link que está na bio, que lá dentro do grupo eu te conto mais detalhes.   Corre, que eu vou liberar a oferta dia 14/02 às 9h",https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/476908166_607916695280946_6309985984074318063_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=102&ig_cache_key=MzU2NjYwODA5NzE5MzM0NzEzMA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fbmZyYW1lX2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=E6m73zwokD4Q7kNvwEDVwnR&_nc_oc=AdohoTvbWHQp9HOAuJDztQHZQSsXUPtXqWfgs1uTc0WymgO0KtIt4K5g2v9GqjE4oLg&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=IjtCbHns5I6xAXKbsiuEQw&_nc_ss=7a22e&oh=00_AQDRWT3leYoNl5PG226y2hkxBBqJErz3gn8fm_DAveRtwg&oe=6A65B8B9
DF-NUA8Ofm1,https://www.instagram.com/reel/DF-NUA8Ofm1/,clips,2025-02-12T12:00:00.000Z,1739361600,,517,65,,Ser perfeccionista é uma maldição #rotina #produtividade,https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.75761-15/479006918_18294126205240868_270578332752336967_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=111&ig_cache_key=MzU2NjM0NjUwNDkyODYyMzAyOTE4Mjk0MTI2MTk5MjQwODY4.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEyOTAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=KJEhHzgfEKoQ7kNvwGbyefo&_nc_oc=Adp3lH5QyYETzKvlTfK4amhrKR8Dlc_K64IteHzLyVbDb3KFerTmcpjzfodvWg2kghU&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=IjtCbHns5I6xAXKbsiuEQw&_nc_ss=7a22e&oh=00_AQCYc-M_EUgqbQ9kO6X1L22YhzCPwSJkFfv0WM3ZvMJ0gA&oe=6A65A972
DF7prKguePe,https://www.instagram.com/reel/DF7prKguePe/,clips,2025-02-11T12:12:27.000Z,1739275947,,925,59,,Vocês viram a polêmica da Tânia Bulhões?  #taniabulhoes,https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/497228446_548611954986203_5934608497448035229_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=105&ig_cache_key=MzU2NTYyNjgxNjEyNDgwNjExMA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=A_HGOf_cWEcQ7kNvwHEQWs6&_nc_oc=Adp9mOOP8tumU4eR19a8V0mI_MgNyqpkJIV3pwYrLXdgSNlKisrjajFOw08vsUXGwNc&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=IjtCbHns5I6xAXKbsiuEQw&_nc_ss=7a22e&oh=00_AQDZc7LSMlJCXEHOfqdcl-YiCMM_VabMEZ-jtMESnDWnZw&oe=6A65961A
DF5Dud5O2LM,https://www.instagram.com/reel/DF5Dud5O2LM/,clips,2025-02-10T12:00:00.000Z,1739188800,,562,24,,O que está faltando pra você ganhar mais dinheiro? #rotina #mentalidade #dinheiro,https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.75761-15/476808494_18293894776240868_1017688691703343111_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=100&ig_cache_key=MzU2NDg5Njk2NzM3NDYyNzUzMjE4MjkzODk0NzcwMjQwODY4.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEyOTAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=abqt-q9Yr7YQ7kNvwGu8Ij9&_nc_oc=AdqWBtfl85FtQvOLJLNVVtBznuWH-iodcpDkSFxE2vzafvXPluxo_F2Gl8d_mJSnqk8&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=IjtCbHns5I6xAXKbsiuEQw&_nc_ss=7a22e&oh=00_AQBzUpmBsd6IYKeabfrWc7Qe9fpwW1dg9xhJnRLqhLXvPA&oe=6A65B1C5
DF2soYsuDvP,https://www.instagram.com/reel/DF2soYsuDvP/,clips,2025-02-09T14:00:00.000Z,1739109600,,781,79,,Imagine se fosse ao contrário 🥲 #rotina #conteudo #casal,https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.75761-15/476741814_18293778613240868_4599349407856727548_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=111&ig_cache_key=MzU2NDIzMjQ0NDQ1NTk1OTUwMzE4MjkzNzc4NjA3MjQwODY4.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEyOTAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=RwqtkB1JVo0Q7kNvwHrky6A&_nc_oc=Adp8OcQq3MPl9yQeDOsEw7T0L9yiIYXCilcBnLZKBExq_O3RmD2nuApBLIfUmTDC-RM&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=IjtCbHns5I6xAXKbsiuEQw&_nc_ss=7a22e&oh=00_AQDLiU198BrywekZpO6RBPB_0TTPbjlVXIMAUTpsay5pLw&oe=6A6599F0
DFxXwyoOiZO,https://www.instagram.com/reel/DFxXwyoOiZO/,clips,2025-02-07T12:24:44.000Z,1738931084,,43010,1777,,Este é o valor do dízimo da minha empresa todo mês #rotina,https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/503517282_1019251263654872_3817682535904598784_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=100&ig_cache_key=MzU2MjczMzI4ODE5MzQwMjQ0Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=OohVPm57m-0Q7kNvwHpLovH&_nc_oc=AdqLzJvcpEtBaT_TClsAjWAyCGS8kC51j0ZvG4I1ILFg2a5b7S-xJedV-YdBNz96Y1c&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=o7M_DkG16NRp3vtQ_X30XQ&_nc_ss=7a22e&oh=00_AQCwD9xExwk8P6vkJ5b1O4iWaKP8sxDs6ePw7IJSH4t2rg&oe=6A65A9A6
DFv87vyPjx7,https://www.instagram.com/reel/DFv87vyPjx7/,clips,2025-02-06T23:09:22.000Z,1738883362,,400,10,,"Quando o time tá entrosado, a história é outra 🔥🔥",https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.71878-15/504178685_719460740535763_7073623814549825518_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=103&ig_cache_key=MzU2MjMzMzgxODgyMTk1MDU4Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=Z2XBVVgESmwQ7kNvwF48v2b&_nc_oc=AdqclrSIv4Qanf6F4ORoiHVDRmMbI_pNm5nGGgDI7SJcY-U9KNbdoHsLdVt6txn10B4&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=o7M_DkG16NRp3vtQ_X30XQ&_nc_ss=7a22e&oh=00_AQAlrXgBh4w-mv16LigJEqE6DUsgEL6u9bOZAmgNd0PEuQ&oe=6A65A314
DFv1fs6vXR7,https://www.instagram.com/reel/DFv1fs6vXR7/,clips,2025-02-06T22:04:32.000Z,1738879472,,139,1,,Vídeo pra você que tem dificuldade de fazer muitas vendas com o mesmo anúncio,https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.71878-15/476217379_1046124377531100_2231155049641146877_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=109&ig_cache_key=MzU2MjMwMTEwNTI3MjM1MzkxNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fbmZyYW1lX2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=Zf72-sWAAJkQ7kNvwHlKlyt&_nc_oc=AdpGguUjgDo6mc4K3kk18HHliPGFVBjWP0U4qSe5zR4tBXq7k5vKYjkviz1W2U9cA4Y&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=o7M_DkG16NRp3vtQ_X30XQ&_nc_ss=7a22e&oh=00_AQBCP5TI-ulMImY8xYfJlMeQE5l8JNaBP_qNQpLKe6PD5w&oe=6A65B16C
DFuxJL-uuvW,https://www.instagram.com/reel/DFuxJL-uuvW/,clips,2025-02-06T12:08:23.000Z,1738843703,,33608,907,,Quem se veste bem ganha mais dinheiro?  #rico #moda #roupa,https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/503488792_1010766990812449_6459689520032549315_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=101&ig_cache_key=MzU2MjAwMDQ5MDkxNDU3MzI3MA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=a0fphfB7KRcQ7kNvwHVoQ0c&_nc_oc=AdoztjwGi9lew5JlDaaCk9fVLoZ-2xT1SfpqcrZCtUc37ATxmHMIiH-b3BvXpmQnVWw&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=o7M_DkG16NRp3vtQ_X30XQ&_nc_ss=7a22e&oh=00_AQAmo_bzlv8vPXSVRYkTmKtVduR74gJZBJj_ZhQn-CkTVQ&oe=6A65860F
DFsjcZEu_gX,https://www.instagram.com/reel/DFsjcZEu_gX/,clips,2025-02-05T15:29:43.000Z,1738769383,,225,9,,33 motivos para se inscrever na Escola do Perpétuo,https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.71878-15/503098501_1091001239727290_3864297221911277465_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=103&ig_cache_key=MzU2MTM3NzI4ODAzOTQzMDE2Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=e50gmPBAfWUQ7kNvwGh1OmA&_nc_oc=AdoWlYFJPHGr87v2vvT6hoCt8fh1BhjOpILyDALZOLmENnzo1rKsnKP-zxHFSGuticM&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=o7M_DkG16NRp3vtQ_X30XQ&_nc_ss=7a22e&oh=00_AQBpqilzfBwiVCs5OXLFcMzVoVCMxOknElCOL18JqqSk5w&oe=6A65ADD2
DFsMVeKu_Gs,https://www.instagram.com/reel/DFsMVeKu_Gs/,clips,2025-02-05T12:08:47.000Z,1738757327,,705,48,,Fiz test-drive sem poder pagar #rotina #carro #comportamento,https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/502740485_1747981669132163_2890462503325603708_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=100&ig_cache_key=MzU2MTI3NTY1NzQwMjcwODM5Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=nUk2qTmPf50Q7kNvwEjVwg5&_nc_oc=AdpB1bjJcrbqaPNsNzu1VwTw6YPCBaq8MygNg7BCMqVjTTY5OhrVRS1_x2R2Tp0JV9Q&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=o7M_DkG16NRp3vtQ_X30XQ&_nc_ss=7a22e&oh=00_AQDMlT50by7pXX-oZhNmJ0LAZFmrU0CY3HzhWGLL56I6xg&oe=6A659E65
DFp_L1lu5if,https://www.instagram.com/reel/DFp_L1lu5if/,clips,2025-02-04T15:33:24.000Z,1738683204,,810,53,,Uai? 💆🏽‍♂️,https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.71878-15/475203394_629794342865096_943709195476156231_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=108&ig_cache_key=MzU2MDY1NDg3MDc5ODg5OTM1OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fbmZyYW1lX2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=hhnWKhdN32MQ7kNvwENzZNb&_nc_oc=AdqYwturewDj2iY_LTHo1K0TgSKqwEaImp8HApuL-9HQCnt34uebKipzuABLQ4eJZuA&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=o7M_DkG16NRp3vtQ_X30XQ&_nc_ss=7a22e&oh=00_AQBcAe-k9u5gzFHCQ7RXPVhzk0NSlkz7IJchvOSg0i_g7w&oe=6A659BDB
DFpoSxlO17o,https://www.instagram.com/reel/DFpoSxlO17o/,clips,2025-02-04T12:15:30.000Z,1738671330,,772,66,,"Vou testar este formato em Fevereiro, separando os conteúdos em Topo, Meio e Fundo de funil   ✅Topo: Falar de assuntos que estão circulando a minha persona (nada de técnico)  ✅Meio: Falar sobre Perpétuo (que é a minha estratégia) ✅Fundo: Falar sobre o produto que eu vendo (Escola do Perpétuo)   Em março eu conto pra vocês o resultado!   #marketingdigital #crescernoinstagram",https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/503034657_935286911970541_6325503264670583329_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=101&ig_cache_key=MzU2MDU1NDE5MjQ2MjExMDQ0MA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=MIE4E70iHV8Q7kNvwH2_MXd&_nc_oc=Adrw8kkflx7IxEJDs-S2jLqeFy_F0iOhhTI3isEmp6DD-aM-Cj-aHII6t-ZlJxLQs4E&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=-KuKlR_Z9Rf5lt7eOOOhlA&_nc_ss=7a22e&oh=00_AQAN_Hco8tsgMqSBFSoZRzsRGxtxoFivR_GFIBS2wwTKhA&oe=6A659927
DFn_3kUvmaH,https://www.instagram.com/reel/DFn_3kUvmaH/,clips,2025-02-03T21:00:00.000Z,1738616400,,335,61,,"Pra você que está disposto a fazer novas ESCOLHAS na sua vida,  Digite “ESCOLHA” que a gente continua esta conversa lá no direct! 〽️✨  Super produção do @samuelnazar 🎥",https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.75761-15/476064473_18293146906240868_1650583192364177357_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=108&ig_cache_key=MzU2MDA5NDkyNTk2MzgxNDUzNTE4MjkzMTQ2OTAzMjQwODY4.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEyOTAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=MTdbpqJHLXwQ7kNvwGaqe3Y&_nc_oc=AdpFOvaQ8id7G0akjjsgw9s9KQwIfAZIGiKb0I1bIJZH9Jiy0F9119Y6MYK-TkDE3_U&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=-KuKlR_Z9Rf5lt7eOOOhlA&_nc_ss=7a22e&oh=00_AQB5-Ag915YpK5ghPdRhy2munT3hBAUaq40KrXjhlfsB_Q&oe=6A65A1E5
DFgNJaqM4kR,https://www.instagram.com/reel/DFgNJaqM4kR/,clips,2025-01-31T21:00:21.000Z,1738357221,,151,1,,"🔥 Seus stories estão passando despercebidos?  Não basta postar, é preciso usar as estratégias certas para engajar seu público e transformar visualizações em resultados! 📲✨  🚀 Pequenos ajustes podem fazer toda a diferença no seu alcance e na conexão com sua audiência.  📌 Salve esse Reels e marque alguém que precisa ver isso!  #michamenezes #perpetuo #marketingdigital #trafegopago",https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.71878-15/503123392_3943833815834435_8348147157776558839_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=109&ig_cache_key=MzU1NzkwMTUyNzMyNzkzNDczNw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=trH3XF_aZicQ7kNvwF5LzLL&_nc_oc=AdoC7t37FNpmtwcjTsZEEoz9g692kukG5Q9dEep5bv-wH6ocOoih17q1vb7WWQOFtYo&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=-KuKlR_Z9Rf5lt7eOOOhlA&_nc_ss=7a22e&oh=00_AQB3TuBOODQnp0HH4xxPEMr_oD-xEP8PefCrW9ox3--urQ&oe=6A65AC93
